sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,content
569,847,6,753,570,474,315,663,acetone
573,845,13,753,571,478,320,666,acetone
573,846,13,751,574,479,325,666,acetone
573,848,8,759,571,479,319,686,acetone
573,847,14,753,569,478,319,668,acetone
574,847,13,753,568,477,317,669,acetone
572,846,14,752,568,475,312,662,acetone
573,848,14,750,571,476,317,666,acetone
573,849,12,754,568,484,316,665,acetone
575,849,14,752,566,476,317,666,acetone
576,849,15,755,565,476,317,668,acetone
581,848,23,754,568,473,316,667,acetone
573,851,13,753,570,482,316,667,acetone
569,848,12,753,569,476,316,658,acetone
571,852,15,755,569,476,315,666,acetone
569,847,14,750,570,478,316,664,acetone
573,845,13,752,568,474,318,693,acetone
572,851,12,753,569,477,318,666,acetone
572,847,14,751,567,477,318,667,acetone
574,847,14,767,580,478,317,667,acetone
574,846,20,752,570,477,318,668,acetone
573,846,13,752,569,476,318,660,acetone
575,848,14,751,563,477,317,666,acetone
569,847,14,752,569,479,317,679,acetone
572,847,14,752,583,478,316,663,acetone
572,847,15,751,568,477,329,666,acetone
571,847,14,749,568,474,319,662,acetone
595,847,13,754,569,476,317,670,acetone
569,850,13,753,573,479,318,665,acetone
578,845,13,754,568,477,315,664,acetone
571,846,13,755,569,479,317,665,acetone
572,846,13,754,569,476,317,664,acetone
575,846,14,753,565,476,317,669,acetone
572,846,15,742,573,476,330,680,acetone
573,849,12,752,566,479,318,665,acetone
583,851,16,749,568,478,317,666,acetone
574,849,13,752,569,471,316,668,acetone
562,850,10,754,570,473,317,664,acetone
572,836,14,760,567,478,315,663,acetone
573,848,14,754,571,476,319,665,acetone
575,851,14,753,567,475,316,664,acetone
570,848,14,755,572,475,319,665,acetone
571,834,13,753,568,473,317,667,acetone
571,845,16,751,564,477,318,666,acetone
572,846,12,750,567,476,317,667,acetone
571,844,14,753,573,478,317,661,acetone
573,847,13,754,568,475,316,669,acetone
571,844,16,749,568,494,317,669,acetone
563,846,14,753,566,476,316,660,acetone
575,846,14,749,567,474,316,666,acetone
573,848,13,752,564,476,316,653,acetone
571,847,13,752,586,476,314,662,acetone
571,847,14,754,569,475,315,664,acetone
572,845,13,752,570,498,317,672,acetone
566,848,16,752,570,477,316,664,acetone
573,846,19,758,568,473,337,663,acetone
570,849,14,751,568,476,320,667,acetone
572,846,10,753,577,476,318,663,acetone
571,845,15,749,563,477,313,665,acetone
573,844,13,755,568,481,325,663,acetone
570,847,16,752,571,474,322,665,acetone
578,851,13,755,570,476,316,664,acetone
566,846,12,752,568,472,317,665,acetone
571,845,13,754,569,483,317,657,acetone
574,844,16,752,572,478,318,665,acetone
568,843,21,755,569,476,317,663,acetone
572,844,8,747,572,473,321,665,acetone
570,844,14,751,567,476,316,663,acetone
573,843,13,752,568,477,329,664,acetone
569,845,12,752,569,476,312,666,acetone
570,846,21,749,567,474,317,665,acetone
572,847,16,752,564,485,316,663,acetone
571,855,34,750,568,473,316,659,acetone
572,847,13,755,567,481,317,662,acetone
572,844,15,751,569,475,316,661,acetone
577,844,14,748,567,476,319,663,acetone
571,845,14,752,566,473,316,664,acetone
572,841,14,750,565,474,317,663,acetone
572,846,15,751,567,475,316,672,acetone
568,844,15,751,578,474,329,661,acetone
572,856,14,752,568,476,299,663,acetone
571,848,17,753,572,469,321,667,acetone
572,847,13,752,564,475,316,662,acetone
567,852,14,752,567,494,318,658,acetone
567,847,14,743,565,475,317,663,acetone
570,844,12,749,567,475,317,663,acetone
575,845,11,753,566,474,316,668,acetone
578,847,13,752,572,473,312,670,acetone
571,846,14,753,566,472,316,671,acetone
572,846,13,753,568,474,315,664,acetone
569,844,12,752,569,473,306,661,acetone
570,845,11,751,571,474,317,662,acetone
571,843,12,754,566,475,332,664,acetone
572,842,14,751,580,474,316,662,acetone
569,845,13,749,573,472,312,662,acetone
571,848,23,752,566,475,315,663,acetone
568,853,14,761,570,475,316,661,acetone
572,844,16,754,569,473,318,662,acetone
568,845,14,762,568,477,298,659,acetone
559,844,14,752,585,475,315,681,acetone
571,845,13,751,571,475,317,663,acetone
568,846,13,750,570,474,317,664,acetone
566,842,7,751,564,475,312,666,acetone
568,848,15,752,557,480,317,663,acetone
572,847,13,745,569,474,323,661,acetone
570,843,14,749,562,474,321,662,acetone
571,843,14,749,566,474,320,682,acetone
571,846,14,752,564,474,317,663,acetone
571,847,14,750,568,473,309,663,acetone
572,846,13,752,568,472,316,662,acetone
569,845,14,754,568,474,319,664,acetone
569,846,14,754,576,476,317,666,acetone
569,842,15,750,573,475,319,659,acetone
570,842,14,750,573,476,318,662,acetone
570,844,14,754,565,474,317,663,acetone
572,846,14,749,560,474,316,663,acetone
571,846,13,751,569,478,337,661,acetone
572,843,15,751,582,472,316,662,acetone
575,842,15,753,568,475,315,662,acetone
571,862,13,749,567,472,317,661,acetone
570,852,13,752,581,474,317,667,acetone
573,861,14,753,567,473,316,663,acetone
572,845,11,755,568,474,316,661,acetone
571,846,14,753,571,477,316,663,acetone
568,836,13,753,568,474,317,661,acetone
570,842,14,753,567,495,320,658,acetone
585,840,14,752,568,475,320,663,acetone
571,841,14,751,567,475,316,660,acetone
572,842,13,750,583,474,317,664,acetone
572,848,17,751,563,473,316,660,acetone
570,843,15,752,567,478,319,661,acetone
573,845,14,754,568,473,315,660,acetone
571,844,14,754,567,473,317,660,acetone
570,841,14,750,568,479,318,661,acetone
569,840,14,751,567,474,314,662,acetone
568,846,15,751,567,474,317,666,acetone
569,846,12,753,568,476,317,662,acetone
569,848,13,751,570,475,317,661,acetone
566,841,12,751,568,476,317,664,acetone
565,843,14,752,567,474,322,657,acetone
570,843,14,745,568,474,317,659,acetone
570,846,14,751,566,469,317,664,acetone
569,854,13,750,571,473,322,655,acetone
569,845,11,746,569,473,318,672,acetone
582,847,15,750,566,474,341,660,acetone
570,853,15,752,568,473,316,677,acetone
568,845,13,750,568,478,316,674,acetone
569,846,12,752,579,476,316,664,acetone
576,852,13,762,570,475,318,661,acetone
568,849,13,749,570,473,317,661,acetone
574,843,12,750,576,474,317,661,acetone
572,847,21,751,575,473,315,658,acetone
567,845,16,751,565,473,334,661,acetone
569,839,13,751,583,474,319,682,acetone
570,840,13,751,569,476,311,661,acetone
568,842,14,751,580,475,307,662,acetone
567,843,26,749,574,473,316,661,acetone
571,863,14,751,571,473,316,659,acetone
571,845,12,750,567,474,319,659,acetone
569,845,15,750,567,478,314,660,acetone
571,841,12,752,567,473,322,670,acetone
570,842,14,751,566,474,318,667,acetone
570,849,18,752,567,471,318,659,acetone
569,842,13,748,567,473,317,661,acetone
572,842,14,751,570,472,316,660,acetone
570,841,14,746,567,475,316,668,acetone
569,846,14,752,570,472,341,661,acetone
571,838,16,750,567,469,314,660,acetone
570,843,13,748,570,473,323,660,acetone
570,840,13,749,574,474,322,663,acetone
570,844,46,752,566,469,315,658,acetone
568,845,22,750,566,469,316,658,acetone
570,852,12,748,558,471,314,658,acetone
565,840,14,748,566,475,317,655,acetone
563,843,17,748,566,496,317,658,acetone
571,837,14,749,564,473,315,661,acetone
567,846,13,751,566,469,315,658,acetone
569,845,13,752,566,474,317,659,acetone
568,843,17,751,570,473,313,658,acetone
568,841,13,749,569,474,316,659,acetone
571,839,17,747,563,475,316,661,acetone
570,841,10,750,566,471,316,661,acetone
570,844,13,748,564,472,316,664,acetone
569,842,14,749,570,472,316,658,acetone
567,837,17,761,567,478,313,657,acetone
568,841,16,749,565,473,317,659,acetone
570,839,18,750,565,473,318,659,acetone
570,841,14,749,565,473,315,659,acetone
567,844,13,749,565,467,318,664,acetone
567,845,19,748,567,471,315,659,acetone
570,841,9,750,576,472,314,658,acetone
567,839,13,749,580,472,317,659,acetone
566,840,17,753,565,473,316,662,acetone
571,842,12,749,565,473,316,659,acetone
569,853,13,750,565,468,315,653,acetone
568,842,14,755,568,474,316,658,acetone
565,841,13,747,571,472,313,657,acetone
569,849,13,750,569,470,314,659,acetone
569,844,13,749,566,473,314,658,acetone
568,842,13,749,568,485,317,660,acetone
570,843,16,748,579,471,317,660,acetone
572,839,13,749,568,471,314,655,acetone
564,836,10,749,567,472,316,659,acetone
570,840,14,750,566,473,322,662,acetone
572,840,24,754,567,473,316,660,acetone
571,837,7,748,564,469,312,659,acetone
564,839,15,750,563,472,315,659,acetone
571,841,13,751,564,473,313,658,acetone
579,840,13,747,578,473,317,662,acetone
568,840,43,751,567,473,316,676,acetone
570,847,14,750,564,472,316,660,acetone
572,842,12,752,568,472,319,659,acetone
573,846,13,748,571,474,334,659,acetone
569,839,13,752,576,474,313,659,acetone
570,836,14,742,565,472,316,660,acetone
568,842,14,749,581,473,318,660,acetone
570,842,16,749,566,472,317,659,acetone
569,843,14,751,581,473,317,658,acetone
570,835,13,755,567,473,314,659,acetone
569,836,13,748,566,473,319,659,acetone
567,841,13,748,569,473,315,658,acetone
567,841,14,750,565,473,315,660,acetone
568,842,15,751,568,472,316,659,acetone
569,840,12,750,579,472,317,663,acetone
570,840,19,749,558,473,317,658,acetone
570,844,11,750,570,473,316,689,acetone
570,841,14,752,567,474,316,660,acetone
574,843,13,749,568,474,316,658,acetone
569,843,36,747,567,472,319,658,acetone
568,842,16,766,567,473,317,659,acetone
575,843,13,749,568,471,319,659,acetone
566,844,14,752,565,471,316,658,acetone
569,840,4,745,567,472,318,659,acetone
567,841,17,749,565,473,316,654,acetone
570,844,13,753,572,475,318,661,acetone
571,844,25,750,569,473,314,656,acetone
569,838,14,749,568,477,310,657,acetone
571,840,13,752,568,474,317,658,acetone
570,840,14,749,562,473,315,659,acetone
573,845,14,750,582,473,315,659,acetone
570,842,13,746,568,474,316,662,acetone
571,841,23,752,569,472,316,657,acetone
569,839,13,749,563,470,316,658,acetone
567,849,12,751,566,472,318,658,acetone
567,844,13,749,566,472,315,667,acetone
569,839,14,750,566,473,316,657,acetone
573,843,14,751,568,474,314,658,acetone
570,835,14,750,563,477,314,664,acetone
570,850,13,750,569,474,317,659,acetone
569,843,13,746,566,481,316,658,acetone
569,846,14,777,567,474,316,657,acetone
570,840,13,758,569,474,320,654,acetone
572,841,13,748,565,489,316,662,acetone
571,842,14,751,566,473,316,656,acetone
566,839,14,751,566,472,312,656,acetone
570,842,16,750,567,470,315,657,acetone
573,839,14,749,567,473,318,658,acetone
571,841,14,748,566,468,316,662,acetone
568,841,14,750,568,472,316,657,acetone
569,844,14,752,567,474,314,657,acetone
569,840,13,749,565,474,318,661,acetone
572,840,26,749,564,472,337,658,acetone
569,844,39,750,565,474,320,659,acetone
570,843,13,751,567,470,315,657,acetone
587,841,13,750,580,473,312,656,acetone
571,839,14,748,572,475,318,659,acetone
568,862,11,756,563,473,317,658,acetone
569,843,4,748,565,472,316,657,acetone
570,843,12,749,565,472,315,655,acetone
569,840,13,747,570,474,316,660,acetone
570,841,31,749,564,473,317,655,acetone
570,843,13,750,565,473,316,658,acetone
568,838,14,751,567,474,304,659,acetone
574,844,12,750,571,486,317,677,acetone
571,840,13,749,566,473,321,655,acetone
570,845,14,748,566,472,314,658,acetone
566,839,13,752,563,473,316,660,acetone
570,836,13,752,566,475,316,658,acetone
570,839,13,751,566,475,316,657,acetone
571,839,13,748,567,473,311,662,acetone
572,842,12,748,567,472,321,658,acetone
571,840,12,749,568,474,318,652,acetone
568,837,13,749,567,472,316,657,acetone
570,838,14,752,570,471,317,655,acetone
570,841,13,749,565,471,316,656,acetone
565,845,13,745,565,468,316,656,acetone
564,842,13,750,569,473,306,659,acetone
568,838,18,749,565,472,317,655,acetone
569,836,13,750,567,472,317,655,acetone
569,840,12,748,566,472,319,663,acetone
568,843,13,747,568,471,315,660,acetone
571,843,13,751,561,470,314,656,acetone
568,836,14,751,567,471,314,660,acetone
563,861,14,750,576,472,321,657,acetone
567,840,14,748,566,471,317,657,acetone
569,846,14,755,566,471,317,653,acetone
573,851,12,750,566,471,316,658,acetone
567,842,14,752,567,473,316,655,acetone
566,840,11,749,567,472,315,658,acetone
571,842,13,748,567,470,317,662,acetone
572,843,14,746,566,471,316,657,acetone
569,840,13,750,564,470,316,656,acetone
570,843,26,752,576,471,316,652,acetone
566,841,14,753,566,473,317,655,acetone
566,836,18,742,567,470,318,658,acetone
571,844,14,750,563,471,317,652,acetone
565,843,13,752,568,472,316,657,acetone
568,837,12,747,567,469,316,656,acetone
569,838,7,753,569,470,316,656,acetone
569,840,12,751,566,474,324,660,acetone
570,842,14,749,565,466,337,657,acetone
569,839,14,759,566,471,321,656,acetone
565,838,12,761,567,471,316,656,acetone
575,841,13,758,566,474,320,666,acetone
570,840,14,750,565,472,317,658,acetone
571,842,39,751,564,474,324,657,acetone
567,839,14,751,564,472,315,655,acetone
558,840,12,749,561,473,312,655,acetone
566,840,13,749,562,470,317,658,acetone
568,844,24,751,559,471,315,654,acetone
571,843,13,750,558,468,318,655,acetone
570,841,15,751,566,474,316,654,acetone
576,842,14,751,565,473,317,657,acetone
571,838,19,750,566,471,337,656,acetone
572,841,12,776,567,471,316,657,acetone
570,841,10,752,573,471,317,662,acetone
569,840,16,750,567,471,323,656,acetone
567,837,13,750,585,471,318,657,acetone
568,842,14,749,565,471,329,656,acetone
569,839,14,751,562,490,315,659,acetone
568,843,12,752,566,473,317,654,acetone
566,840,12,751,565,474,314,656,acetone
567,837,14,749,566,475,316,658,acetone
571,838,14,749,581,472,303,676,acetone
567,840,13,750,567,469,317,653,acetone
566,840,13,752,566,476,316,656,acetone
568,840,12,750,565,473,316,657,acetone
573,841,14,750,565,472,314,658,acetone
568,850,10,751,566,469,317,654,acetone
565,834,13,752,568,474,315,658,acetone
569,838,11,748,581,480,318,657,acetone
569,842,12,751,565,470,316,672,acetone
568,842,12,751,560,470,316,656,acetone
566,842,14,751,565,472,318,656,acetone
566,843,11,749,564,470,313,655,acetone
568,840,20,749,565,473,318,656,acetone
566,842,12,751,565,469,315,656,acetone
569,842,13,761,565,470,314,654,acetone
565,838,16,752,566,471,316,653,acetone
570,840,15,750,563,470,316,654,acetone
568,840,16,748,568,471,317,655,acetone
567,845,12,750,565,486,317,653,acetone
570,840,13,752,564,474,315,656,acetone
568,837,13,750,569,486,316,656,acetone
570,838,5,747,567,470,316,659,acetone
568,841,8,747,565,469,315,653,acetone
565,840,12,752,570,470,317,653,acetone
570,841,22,748,566,469,314,652,acetone
567,839,13,749,565,471,315,654,acetone
571,837,13,749,563,470,314,654,acetone
566,840,18,748,566,470,323,654,acetone
563,839,50,746,566,470,314,652,acetone
566,839,13,749,566,471,316,655,acetone
566,838,25,751,564,470,317,659,acetone
564,841,35,749,566,466,317,661,acetone
568,842,13,752,573,469,315,654,acetone
564,838,14,747,566,470,315,653,acetone
591,841,14,747,580,471,303,655,acetone
570,843,12,747,567,470,317,655,acetone
566,840,12,748,565,470,315,652,acetone
564,839,13,751,567,470,316,654,acetone
565,847,14,746,568,469,317,653,acetone
571,841,13,748,565,469,317,655,acetone
567,839,14,750,567,471,314,655,acetone
567,839,12,749,567,469,315,655,acetone
566,839,14,749,559,470,310,654,acetone
568,839,13,744,563,470,322,656,acetone
570,837,21,748,565,475,316,652,acetone
568,839,15,748,568,484,312,651,acetone
570,839,13,748,568,492,314,654,acetone
576,849,21,747,559,470,313,654,acetone
568,842,13,749,565,468,318,650,acetone
567,834,14,749,566,489,316,653,acetone
570,839,13,751,566,470,315,649,acetone
566,838,13,746,565,469,316,653,acetone
566,842,13,751,565,471,316,653,acetone
566,841,14,750,568,472,314,653,acetone
567,834,13,745,567,470,318,653,acetone
570,840,14,748,562,468,318,654,acetone
566,838,14,749,564,468,316,653,acetone
565,839,15,751,559,471,315,653,acetone
573,840,13,746,565,471,312,654,acetone
568,840,14,758,566,470,317,654,acetone
567,839,13,754,565,465,316,655,acetone
568,841,12,755,564,471,319,653,acetone
569,837,14,750,568,472,315,677,acetone
569,839,12,749,565,470,315,658,acetone
566,840,20,747,566,469,319,656,acetone
566,839,25,750,568,467,315,654,acetone
567,841,14,751,566,470,313,652,acetone
567,838,14,749,565,490,320,653,acetone
568,841,15,748,567,470,315,655,acetone
566,842,14,751,570,469,316,652,acetone
567,839,12,751,566,467,317,655,acetone
567,837,13,748,565,474,310,655,acetone
568,841,11,742,565,469,316,652,acetone
566,840,15,752,565,468,315,652,acetone
565,838,12,751,565,469,316,653,acetone
570,833,14,749,563,473,318,652,acetone
569,842,15,764,566,472,339,652,acetone
557,840,14,749,569,474,316,648,acetone
567,842,13,748,567,472,319,656,acetone
568,839,29,745,562,469,316,657,acetone
568,837,12,747,565,471,315,652,acetone
566,840,12,748,566,469,315,668,acetone
568,841,13,750,562,469,318,657,acetone
569,839,47,750,561,470,316,658,acetone
573,843,35,751,570,489,320,653,acetone
566,838,13,774,566,471,315,653,acetone
566,838,13,749,565,471,319,656,acetone
567,841,14,748,566,470,329,651,acetone
565,841,14,751,579,491,315,652,acetone
568,838,13,749,565,471,312,652,acetone
568,840,14,749,565,469,316,651,acetone
594,845,13,750,565,468,316,651,acetone
570,840,12,750,568,470,315,653,acetone
562,840,26,749,562,470,315,652,acetone
566,842,12,749,564,469,316,656,acetone
569,840,14,749,562,465,310,651,acetone
567,839,14,751,566,468,316,653,acetone
563,839,15,748,570,467,316,652,acetone
568,841,13,748,563,468,319,653,acetone
566,841,15,750,567,468,316,651,acetone
566,838,14,750,566,472,314,653,acetone
566,839,28,748,569,468,316,652,acetone
568,834,13,750,576,469,314,646,acetone
567,841,14,739,566,469,315,651,acetone
566,834,12,747,567,468,316,654,acetone
567,838,14,749,563,472,315,653,acetone
567,837,17,753,562,468,316,654,acetone
566,828,15,745,566,494,322,641,acetone
564,837,12,747,567,468,319,653,acetone
567,839,14,742,566,473,316,652,acetone
573,838,14,754,568,468,316,654,acetone
561,840,15,748,567,469,318,652,acetone
570,843,13,749,564,475,314,651,acetone
569,839,15,748,566,470,315,652,acetone
579,839,13,750,574,469,314,652,acetone
564,837,14,749,565,469,316,652,acetone
570,849,13,748,565,465,313,655,acetone
567,840,26,750,565,472,317,651,acetone
565,839,13,756,566,469,314,652,acetone
567,830,14,749,565,470,316,655,acetone
566,842,14,750,565,469,317,647,acetone
566,840,14,750,566,477,316,644,acetone
565,839,14,748,568,468,316,652,acetone
570,839,17,749,566,468,314,652,acetone
567,840,13,752,566,469,316,646,acetone
568,839,11,762,565,469,321,652,acetone
569,838,13,755,567,468,316,654,acetone
565,839,11,752,577,469,316,652,acetone
